customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100007217,Female,0,40.0,Yes,Fiber optic,Month-to-month,No,Electronic check,92.82,3412.38,Yes
ACCT1000007218,Male,1,31.0,Yes,Fiber optic,Two year,No,Credit card,83.89,2614.71,NO
CUST-100007219,Male,0,66.0,Yes,Fiber optic,One year,Yes,Electronic check,70.93,5158.22,No
TC-RS-10007220,Male,0,5.0,No,DSL,Month-to-month,No,Electronic check,46.16,213.46,No
100007221-DDV,Female,0,49.0,No,DSL,Two year,No,Credit card,35.25,1724.48,No
ACCT1000007222,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.31,518.67,Yes
CUST-100007223,Male,0,6.0,Yes,DSL,One year,No,Mailed check,64.65,400.89,No
CUST-100007224,Female,0,61.0,Yes,none,Two year,Yes,Credit card,31.2,1985.17,No
TC-QZ-10007225,Female,0,31.0,Yes,Fiber optic,One year,Yes,Credit card,94.12,2873.25,No
CUST-100007226,Female,0,19.0,Yes,DSL,Month-to-month,No,Mailed check,63.99,1280.82,No
CUST-100007227,Female,0,47.0,Yes,Fiber optic,One year,No,Mailed check,86.73,4092.24,No
100007228-WCJ,Male,0,15.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.78,1298.35,Yes
TC-MK-10007229,Female,0,34.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,91.72,3162.62,No
CUST-100007230,Male,0,72.0,Yes,DSL,Month-to-month,Yes,Credit card,58.1,4320.58,No
TC-YE-10007231,Male,0,22.0,Yes,DSL,Month-to-month,Yes,Electronic check,65.39,1460.17,No
ACCT1000007232,Male,0,64.0,No,DSL,Month-to-month,Yes,Electronic check,48.41,3054.66,No
CUST-100007233,Male,0,4.0,No,Fiber optic,Month-to-month,Yes,Electronic check,74.9,307.67,Yes
CUST-100007234,Male,0,56.0,Yes,DSL,One year,Yes,Credit card,59.61,3220.88,No
100007235-RHU,Female,0,15.0,Yes,No,One year,Yes,Bank transfer,37.28,529.38,No
TC-GM-10007236,Male,0,5.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.12,395.1,No
CUST-100007237,Male,0,41.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.0,3750.71,No
CUST-100007238,Female,0,22.0,Yes,Fiber optic,Month-to-month,No,Electronic check,98.0,2134.91,Yes
CUST-100007239,Male,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.27,927.0,Yes
CUST-100007240,Male,0,12.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.34,1158.81,Yes
CUST-100007241,Male,0,46.0,Yes,Fiber optic,One year,No,Bank transfer,90.08,4016.06,No
ACCT1000007242,Female,0,13.0,No,DSL,Month-to-month,No,Credit card,51.89,671.33,No
ACCT1000007243,Male,1,64.0,Yes,DSL,Two year,Yes,Mailed check,51.02,3334.11,No
ACCT1000007244,Male,0,41.0,Yes,DSL,Month-to-month,No, Electronic check,54.86,2307.78,No
CUST-100007245,Female,0,19.0,Yes,Fiber optic,One year,Yes,Electronic check,77.8,1493.66,No
CUST-100007246,Female,0,8.0,No,Fiber optic,Month-to-month,Yes,Electronic check,67.95,565.57,Yes
CUST-100007247,Female,1,22.0,Yes,No,Month-to-month,No,Electronic check,35.35,758.68,Yes
TC-WT-10007248,Male,0,51.0,Yes,DSL,Two year,No,Credit card,57.02,3112.10,No
ACCT1000007249,Female,0,24.0,Yes,DSL,Month-to-month,Yes,Electronic check,57.09,1396.8,No
CUST-100007250,Male,0,72.0,Yes,fiberoptic,Two year,No,Credit card,79.73,5933.15,No
100007251-FAE,Male,0,52.0,Yes,No,One year,No,Credit card,31.24,"1,531.31",No
ACCT1000007252,Male,0,17.0,Yes,DSL,Month-to-month,Yes,Mailed check,61.38,996.75,No
CUST-100007253,Female,1,63.0,Yes,DSL,Month-to-month,No,Electronic check,64.44,3887.12,No
100007254-EFC,Male,0,59.0,Yes, DSL ,two year,Yes,Electronic check,53.4,3324.8,No
ACCT1000007255,Female,0,8.0,Yes,Fiber optic,One year,Yes,Mailed check,76.55,567.83,Yes
100007256-NYA,Male,0,60.0,Yes,DSL,Two year,Yes,Electronic check,47.45,2845.21,No
CUST-100007257,Male,1,64.0,Yes,No,Month-to-month,Yes,Credit card,34.18,2043.93,No
CUST-100007258,Male,0,13.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.67,1056.09,Yes
CUST-100007259,Male,0,3.0,Yes,No,Month-to-month,No,Electronic check,36.96,137.26,Yes
TC-WD-10007260,Male,0,11.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.51,814.77,Yes
TC-QH-10007261,Female,0,26.0,Yes,Fiber optic,One year,Yes,Bank transfer,95.11,2424.29,No
ACCT1000007262,Male,0,22.0,Yes,DSL, Month-to-month ,Yes,Electronic check,67.77,1527.86,No
ACCT1000007263,Female,0,50.0,Yes,DSL,Month-to-month,Yes,Electronic check,59.21,2958.90,Yes
CUST-100007264,Female,0,18.0,Yes,DSL,Month-to-month,Yes,Mailed check,45.66,791.91,Yes
CUST-100007265,Female,0,4.0, No ,Fiber optic,Month-to-month,No,Bank transfer,74.35,299.5,No
ACCT1000007266,Male,0,66.0,Yes,Fiber optic,month-to-month,Yes,Bank transfer,87.69,5559.11,No
CUST-100007267,Male,0,4.0,Yes,No,One year,Yes,Mailed check,33.51,169.24,No
ACCT1000007268,Male,0,28.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.97,2362.6,Yes
CUST-100007269,Female,0,57.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.31,4513.50,No
ACCT1000007270,Male,0,15.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.2,1178.07,No
ACCT1000007271,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.43,567.00,Yes
CUST-100007272,Male,0,18.0,Yes,Fiber optic,One year,Yes,Bank transfer,92.57,1642.81,No
CUST-100007273,Female,0,4.0,Yes,DSL,Month-to-month,Yes,Mailed check,54.91,223.75,Yes
CUST-100007274,Female,0,63.0,Yes,DSL,Two year,No,Bank transfer,49.32,2995.09,No
ACCT1000007275,Male,0,21.0,Yes,DSL,One year,No,Electronic check,59.53,1184.84,No
ACCT1000007276,Female,1,7.0,Yes,DSL,One year,No,Electronic check,68.97,478.74,No
100007277-UKL,Female,1,46.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.34,4254.24,No
CUST-100007278,Male,0,42.0,Yes,Fiber optic,One year,Yes,Bank transfer,88.23, ,No
CUST-100007279,Male,0,72.0,Yes,Fiber optic,Month-to-month,No, Credit card,87.94,6093.02,No
ACCT1000007280,Female,0,56.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.83,5548.73,No
TC-ZK-10007281,Female,0,3.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.26,366.60,Yes
ACCT1000007282,Male,0,19.0,Yes,No, Month-to-month ,Yes,Credit card,36.56,718.36,No
CUST-100007283,Female,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.53,874.01,Yes
CUST-100007284,Female,0,56.0,Yes,DSL,One year,No, Bank transfer,56.61,3095.1,No
CUST-100007285,Male,1,26.0,No,Fiber optic,Month-to-month,Yes,Electronic check,72.93,1869.54,No
TC-UH-10007286,Female,0,53.0,Yes,DSL,2 year,No,Credit card,49.45,2796.74,No
CUST-100007287,Female,0,13.0,Yes,DSL,Month-to-month,Yes,Bank transfer,63.43,838.17,No
CUST-100007288,Female,0,14.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.09,1352.01,No
ACCT1000007289,Male,1,22.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.98,1787.01,Yes
100007290-VPA,Female,0,3.0,No,DSL,One year,Yes,Credit card,40.58,124.07,No
CUST-100007291,Female,0,40.0,Yes,Fiber optic,One year,Yes,  Credit card  ,84.38,3694.53,No
TC-BL-10007292,Female,0,58.0,Yes,Fiber optic,One year,No,Bank transfer,94.4,5392.76,No
ACCT1000007293,Female,0,32.0,Yes,Fiber optic,Month-to-month,No,Bank transfer ,82.17,2702.45,Yes
100007294-MTJ,Female,1,37.0,Yes,Fiber optic,1 year,Yes,Mailed check,94.92,3603.90,No
ACCT1000007295,Male,0,57.0,Yes,DSL,One year,No,Bank transfer,66.08,3963.85,No
CUST-100007296,Female,0,39.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,93.42,3643.76,No
ACCT1000007297,Male,0,6.0,Yes,Fiber optic, One year ,Yes,Electronic check,86.48,520.90,Yes
CUST-100007298,Male,0,14.0,Yes,No,Two year,No,Electronic check,32.31,463.86,No
CUST-100007299,Male,0,2.0,Yes,DSL,Month-to-month,No,Bank transfer,61.61,120.81,No
TC-UB-10007300,Female,0,39.0,Yes,dsl,One year,No,Credit card,58.02,2294.9,No
CUST-100007301,Female,0,66.0,Yes,DSL,Month-to-month,Yes,Credit card,72.33,4763.37,Yes
CUST-100007302,Female,0,6.0,Yes,Fiber optic,One year,Yes,Bank transfer,88.39,502.91,Yes
CUST-100007303,Female,1,26.0,Yes,Fiber optic,One year,No,Bank transfer,90.62,2285.30,No
100007304-JBU,Female,1,9.0,Yes,Fiber optic,One year,Yes,Electronic check,81.55,747.91,Yes
ACCT1000007305,Male,0,62.0,Yes,No,Month-to-month,No,Bank transfer,34.37,2144.10,No
CUST-100007306,Female,1,8.0,YES,Fiber optic,Month-to-month,Yes,Electronic check,77.96,609.84,Yes
ACCT1000007307,Male,0,3.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.32,254.07,Yes
ACCT1000007308,Male,0,29.0,No,Fiber optic,Month-to-month,Yes,Electronic check,65.38,1838.63,No
ACCT1000007309,Male,0,24.0,Yes,No,One year,No,Mailed check,39.88,962.96,No
ACCT1000007310,Male,0,21.0,Yes,Fiber optic,One year,No,Electronic check,67.78,1427.7,No
CUST-100007311,Female,0,32.0,Yes,Fiber optic,Two year,No,Credit card,93.92,2867.29,No
100007312-BDU,Male,0,68.0,Yes,No, One year ,No,Credit card,19.84,1370.69,No
ACCT1000007313,Male,0,50.0,Yes,No,Two year,No,Electronic check,26.42,1319.35,No
ACCT1000007314,Female,0,20.0,Yes,Fiber optic,One year,Yes,Mailed check,81.64,1667.63,Yes
ACCT1000007315,Female,0,57.0,Yes,No,Two year,No,Bank transfer,33.49,1992.82,No
CUST-100007316,Female,0,32.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.68,2491.88,Yes
CUST-100007317,Female,0,19.0,Yes,DSL,Month-to-month,Yes,Electronic check,72.23,1372.63,No
CUST-100007318,Male,0,44.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,87.01,3710.54,No
TC-JB-10007319,Female,0,6.0,No,DSL,Month-to-month,No,Electronic check,39.09,238.37,Yes
CUST-100007320,Male,0,12.0,Yes,Fiber optic,Two year,No,Bank transfer,76.48,945.63,no
ACCT1000007321,Male,0,54.0,Yes,Fiber optic,Two year,Yes,Credit card,81.9,4471.79,No
ACCT1000007322,Male,0,16.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.97,1394.34,Yes
CUST-100007323,Female,0,68.0,Yes,Fiber optic,Two year,Yes,Credit card,69.93,4330.98,No
CUST-100007324,Female,0,65.0,Yes,DSL,One year,YES,Mailed check,59.79,3847.08,No
TC-RD-10007325,Female,0,17.0,Yes,Fiber optic,Two year,No,Mailed check,76.4,1291.73,No
CUST-100007326,Male,0,25.0,Yes,DSL,Two year,No,Credit card,49.97,1184.98,No
ACCT1000007327,Male,0,72.0,Yes,DSL,monthly,Yes,Mailed check,47.07,3408.07,No
CUST-100007328,Female,0,60.0,Yes,DSL,One year,No,Bank transfer,54.77,3460.04,No
CUST-100007329,Female,0,43.0,Yes,Fiber optic,Month-to-month,No,Credit card,76.28,3391.6,Yes
ACCT1000007330,Male,1,37.0,Yes,No,Two year,Yes,Electronic check,32.82,1206.60,No
TC-XC-10007331,Male,0,20.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,80.04,1569.32,No
CUST-100007332,Female,0,24.0,Yes,DSL,Two year,Yes,Credit card,44.82,1051.40,No
TC-ML-10007333,Female,0,10.0,Yes,DSL,Month-to-month,Yes,Electronic check,63.14,634.76,Yes
TC-AM-10007334,Male,0,51.0,Yes,Fiber optic,Two year,Yes,Credit card,81.19,4215.37,No
CUST-100007335,Female,1,42.0,Yes,Fiber optic,Two year,No,Mailed check,78.29,3414.93,No
ACCT1000007336,Male,0,7.0,Yes,DSL,One year,No,Mailed check,60.51,439.03,No
CUST-100007337,Male,0,54.0,Yes,Fiber optic,One year,Yes,Electronic check,88.39,4911.52,No
CUST-100007338,Female,0,25.0,Yes,DSL,Month-to-month,yes,Electronic check,63.39,1513.19,Yes
TC-DW-10007339,Female,0,23.0,Yes,Fiber optic,Month-to-month,No,Electronic check,85.84,1959.7,No
CUST-100007340,Male,0,30.0,Yes,No,Month-to-month,No,Bank transfer,42.82,1247.22,No
CUST-100007341,Female,0,4.0,Yes,DSL,Two year,Yes,Bank transfer,69.35,309.50,No
CUST-100007342,Female,0,57.0,Yes,DSL,Month-to-month,No,Credit card,56.43,3488.31,No
CUST-100007343,Female,0,3.0,Yes,No,Month-to-month,No,Bank transfer,37.66,105.36,No
100007344-MJT,Male,1,18.0,Yes,DSL,Month-to-month,Yes,Electronic check,73.07,1303.92,No
TC-LQ-10007345,Male,0,20.0,Yes,Fiber optic,One year,Yes,Mailed check,73.59,1520.37,No
100007346-DKT,Male,0,41.0,YES,DSL,Two year,No,Credit card,52.35,2016.80,No
TC-ZV-10007347,Female,0,68.0,Yes,No,Two year,No,Credit card,37.81,2486.02,No
CUST-100007348,Female,0,45.0,Yes,DSL,One year,No,Electronic check,71.0,3128.23,No
CUST-100007349,Male,1,59.0,Yes,Fiber optic,One year,No,Electronic check,87.09,5164.46,No
100007350-USG,Female,1,55.0,Yes,DSL,Month-to-month,Yes,Electronic check,56.97,3162.58,Yes
CUST-100007351,Male,0,2.0,Yes,Fiber optic,Month-to-month,No,Credit card,98.33,173.54,Yes
CUST-100007352,Male,1,61.0,Yes, Fiber optic ,Month-to-month,Yes,Mailed check,96.83,6007.73,Yes
TC-KT-10007353,Female,0,17.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.27,1474.96,Yes
CUST-100007354,Male,0,10.0,Yes,DSL,One year,No,Bank transfer,61.29,563.21,No
ACCT1000007355,Male,0,54.0,Yes,Fiber optic,Two year,Yes,Electronic check,73.79,3997.96,No
CUST-100007356,Male,0,45.0,Yes,Fiber optic,Two year,No,Credit card,77.42,3551.48,No
CUST-100007357,Female,0,49.0,Yes,DSL,One year,Yes,Credit card,57.79,2954.07,No
CUST-100007358,Male,0,28.0,Yes,Fiber optic,One year,Yes,Electronic check,83.14,2343.89,No
ACCT1000007359,Female,1,61.0,Yes,Fiber optic,Two year,Yes,Credit card,84.93,4963.39,No
CUST-100007360,Male,1,72.0,Yes,fibre optic,One year,No,Bank transfer,86.87,6109.25,No
ACCT1000007361,Male,0,48.0,Yes,DSL,One year,Yes,Electronic check,49.58,2340.7,No
ACCT1000007362,Male,0,30.0,Yes,DSL,One year,Yes,Bank transfer,65.96,1847.62,No
TC-FN-10007363,Female,0,4.0,No,Fiber optic,Month-to-month,Yes,Mailed check,63.05,239.78,No
CUST-100007364,Female,0,27.0,Yes,Fiber optic,One year,No,Electronic check,83.56,2403.15,Yes
TC-WL-10007365,Female,0,51.0,No,Fiber optic,month-to-month, No ,Electronic check,71.04,3709.22,No
CUST-100007366,Female,0,8.0,Yes,fiberoptic,Month-to-month,No,Electronic check,76.77,618.50,Yes
TC-XJ-10007367,Female,0,43.0,Yes,No,Two year,Yes,Credit card,26.41,1134.12,No
CUST-100007368,Female,0,29.0,Yes,Fiber optic,One year,Yes,Credit card,85.57,2542.66,No
CUST-100007369,Female,0,27.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.63,2374.22,Yes
CUST-100007370,Female,0,12.0,Yes,No,One year,Yes,Credit card,29.33,398.7,Yes
CUST-100007371,Female,0,17.0,Yes,No,Two year,Yes,Electronic check,44.38,701.17,No
CUST-100007372,Male,1,5.0,Yes,DSL,Month-to-month,No,Mailed check,62.21,279.94,No
CUST-100007373,Female,0,21.0,Yes,Fiber optic,Month-to-month,No,Credit card,78.91,1742.95,Yes
ACCT1000007374,Male,0,56.0,Yes,Fiber optic,One year,Yes,Electronic check,83.17,4924.20,No
CUST-100007375,Female,0,33.0,Yes,No,Month-to-month,No,Credit card,41.4,1412.91,No
CUST-100007376,Female,0,5.0,Yes,Fiber optic,Month-to-month,No,Electronic check,88.74,436.7,Yes
100007377-BLU,Male,0,14.0,Yes,No,Month-to-month,Yes,Electronic check,40.25,584.81,Yes
100007378-EFG,Male,0,11.0,No,Fiber optic,Month-to-month,No,Electronic check,66.18,676.95,No
CUST-100007379,Male,0,32.0,Yes,DSL,Two year,No,Mailed check,54.49,1731.72,No
CUST-100007380,Female,1,63.0,Yes,No,Two year,Yes,Electronic check,42.84,2578.54,No
CUST-100007381,Female,0,22.0,Yes,DSL,Month-to-month,Yes,Electronic check,63.52,1365.5,Yes
CUST-100007382,Male,0,44.0,Yes,No,Month-to-month,No,Electronic check,32.45,1477.2,No
CUST-100007383,Female,0,28.0,Yes,No,Two year,Yes,Mailed check,35.16,1007.17,No
CUST-100007384,Male,0,29.0,No,DSL,One year,Yes,Electronic check,32.8,859.52,No
CUST-100007385,Male,1,39.0,No,No,Two year,No,Electronic check,18.0,739.71,No
CUST-100007386,Male,0,29.0,No,Fiber optic,Month-to-month,No,Electronic check,66.34,1882.79,No
CUST-100007387,Female,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.79,710.92,Yes
CUST-100007388,Male,0,34.0,Yes,Fiber optic,One year,Yes,Credit card,89.77,3241.05,No
CUST-100007389,Female,0,4.0,No,Fiber optic,Month-to-month,Yes,Mailed check,75.37,292.8,Yes
TC-MN-10007390,Female,0,9.0,Yes,DSL,Month-to-month,No,Mailed check,52.73,445.96,Yes
TC-MQ-10007391,Female,0,19.0,Yes,Fiber optic,One year,Yes,Bank transfer,87.46,1614.60,No
CUST-100007392,Male,0,43.0,Yes,DSL,One year,Yes,Bank transfer,72.15,3055.73,No
ACCT1000007393,Male,0,4.0,No,Fiber optic,Month-to-month,Yes,Mailed check,58.97,186.22,Yes
ACCT1000007394,Female,0,30.0,No,No,Month-to-month,No,Electronic check,18.0,547.40,No
CUST-100007395,Female,0,46.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.29,3608.04,Yes
CUST-100007396,Male,0,5.0,Yes,DSL,Month-to-month,Yes,Mailed check ,62.76,302.8,Yes
CUST-100007397,Male,1,57.0,Yes,No,Month-to-month,No,Mailed check,45.91,2666.22,No
ACCT1000007398,Male,0,14.0,Yes,DSL,Two year,No,Bank transfer,69.14,887.13,No
CUST-100007399,Male,1,13.0,Yes,Fiber optic,One year,No,Mailed check,85.37,1096.90,No
CUST-100007400,Female,1,50.0,Yes,No,Two year,No,Electronic check,31.43,1536.8,No
TC-SM-10007401,Male,1,9.0,Yes,No,Month-to-month,Yes,Credit card,36.69,330.88,No
CUST-100007402,Female,0,11.0, Yes ,Fiber optic,Month-to-month,Yes,Electronic check,99.82,1089.97,Yes
CUST-100007403,Male,0,32.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.05,2623.85,Yes
TC-GW-10007404,Male,0,46.0,Yes,No,Month-to-month,Yes,Credit card,44.05,1950.33,No
CUST-100007405,Female,0,56.0,Yes,DSL,Month-to-month,Yes,Electronic check,54.83,2988.5,Yes
ACCT1000007406,Female,0,14.0,Yes,No,One year,Yes,Credit card,31.14,423.09,No
CUST-100007407,Female,1,72.0,Yes, Fiber optic ,Two year,No,Mailed check,86.22,6603.00,No
CUST-100007408,Male,0,34.0,No,DSL,Month-to-month,Yes,Electronic check,34.3,1194.85,No
CUST-100007409,Female,0,48.0,Yes,No,Two year,Yes,Bank transfer,39.84,1907.2,No
CUST-100007410,Female,0,33.0,Yes,DSL,One year,No,Credit card,71.65,2464.51,No
ACCT1000007411,Female,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.98,409.52,Yes
CUST-100007412,Female,0,1.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.14,88.66,Yes
TC-CF-10007413,Male,0,10.0,Yes,Fiber optic,Month-to-month,no,Bank transfer,73.57,758.33,No
CUST-100007414,Male,0,60.0,Yes,DSL,Two year,No,Bank transfer ,70.4,4332.52,No
TC-DY-10007415,Male,0,3.0,Yes,DSL,Month-to-month,Yes,Electronic check,61.69,203.38,No
TC-KQ-10007416,Male,1,65.0,Yes,No,Two year,No,  Bank transfer  ,26.61,1662.99,No
TC-WM-10007417,Female,0,16.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.82,1221.63,No
CUST-100007418,Female,0,20.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.42,1869.94,Yes
ACCT1000007419,Male,0,15.0,Yes,DSL,One year,No,Electronic check,49.53,751.97,Yes
CUST-100007420,Male,0,25.0,Yes,No,One year,Yes,Bank transfer,48.44,1233.06,No
CUST-100007421,Female,0,9.0,Yes,DSL,One year,Yes,Electronic check,59.58,558.61,No
CUST-100007422,Male,1,41.0,Yes,DSL,One year,Yes,Bank transfer,45.45,1849.65,No
CUST-100007423,Male,1,48.0,Yes,No,Two year,No,Bank transfer,28.37,1248.74,No
TC-YB-10007424,Female,0,13.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,89.88,1137.81,Yes
CUST-100007425,Male,0,9.0,No,Fiber optic,Month-to-month,No,Electronic check,73.44,623.4,No
CUST-100007426,Male,0,36.0,Yes,No,Month-to-month,Yes,Mailed check,32.38,1152.47,Yes
ACCT1000007427,Male,0,62.0,Yes,DSL,Two year,Yes,Electronic check,50.43,3196.51,No
CUST-100007428,Female,1,18.0,Yes,DSL,Month-to-month, Yes ,Electronic check,60.19,1006.18,No
CUST-100007429,Female,0,28.0,Yes,Fiber optic,One year,Yes,Mailed check,79.23,2301.49,No
CUST-100007430,Male,0,28.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.07,2423.86,No
CUST-100007431,Female,0,39.0,Yes,DSL,One year,Yes,Credit card,66.9,2486.23,No
ACCT1000007432,Female,0,43.0,Yes,Fiber optic,Month-to-month,No,Mailed check,83.31,3419.85,No
TC-AB-10007433,Male,0,40.0,Yes,Fiber optic,One year,Yes,Electronic check,93.61,3963.4,No
CUST-100007434,Male,0,4.0,Yes,Fiber optic,One year,Yes,Electronic check,73.39,315.00,No
ACCT1000007435,Male,0,22.0,Yes,Fiber optic,Month-to-month,No,Credit card,84.97,1857.81,No
TC-EE-10007436,Female,0,63.0,Yes,DSL,Two year,Yes,Credit card,62.82,4090.05,No
TC-WF-10007437,Male,1,62.0,Yes,DSL,Month-to-month,No,Electronic check,68.58,4208.15,No
CUST-100007438,Male,0,63.0,Yes,Fiber optic,Two year,Yes,Bank transfer,77.16,5107.87,No
TC-ES-10007439,Male,0,6.0,Yes,none,Two year,Yes,Electronic check,32.14,155.21,Yes
100007440-TRA,Male,1,50.0,Yes,No,Month-to-month,Yes,Electronic check,41.31,2001.40,Yes
CUST-100007441,Male,0,53.0,Yes,No,Two year,No,Electronic check,32.83,1720.79,No
CUST-100007442,Male,0,9.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.59,761.57,Yes
CUST-100007443,Male,0,52.0,Yes,DSL,Two year,Yes,Bank transfer,62.17,3176.48,No
CUST-100007444,Female,0,28.0,Yes,Fiber optic,One year,Yes,Credit card,91.06,2726.36,Yes
CUST-100007445,Female,0,67.0, Yes ,No,One year,No,  Electronic check  ,29.12,1950.09,No
CUST-100007446,Male,0,11.0,Yes, Fiber optic ,Month-to-month,Yes,Electronic check,84.51,874.42,Yes
CUST-100007447,Female,0,47.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.74,4373.38,No
CUST-100007448,Male,0,16.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.17,1281.64,Yes
TC-US-10007449,Male,1,54.0,Yes,DSL,Month-to-month,yes,Bank transfer,75.67,4088.53,No
CUST-100007450,Male,0,35.0,Yes,Fiber optic,Month-to-month,No,Electronic check,75.04,2753.64,No
100007451-WDF,Female,0,7.0,Yes,DSL,Month-to-month,No,Mailed check,61.51,442.09,No
CUST-100007452,Male,0,61.0,Yes,Fiber optic,One year,No,Bank transfer,83.53,4901.70,No
CUST-100007453,Female,0,13.0, Yes ,DSL,Month-to-month,Yes, Bank transfer,66.59,873.49,No
TC-AY-10007454,Female,0,51.0,No,DSL,One year,No,Bank transfer,38.13,1969.68,No
CUST-100007455,Female,0,15.0,Yes,DSL,Month-to-month,No,Mailed check,60.38,877.7,Yes
CUST-100007456,Male,0,33.0,Yes,Fiber optic,Month-to-month,No,Credit card,81.7,2648.13,No
CUST-100007457,Female,0,52.0,Yes,No,Month-to-month,Yes,Electronic check,34.9,1830.70,No
ACCT1000007458,Female,0,21.0,Yes,DSL,Month-to-month,Yes,Bank transfer,53.26,1166.10,Yes
CUST-100007459,Female,0,22.0,Yes,Fiber optic,Month-to-month,No,Electronic check,95.54,2142.6,No
CUST-100007460,Female,0,49.0,Yes,No,One year,No,Mailed check,34.56,1622.18,No
CUST-100007461,Male,0,32.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,91.52,2873.08,Yes
CUST-100007462,Female,0,31.0,Yes,DSL,One year,No,Credit card,73.13,2236.57,No
CUST-100007463,Male,0,45.0,Yes,Fiber optic,One year,Yes,Bank transfer,96.06,4317.71,No
TC-XJ-10007464,Female,0,12.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.14,1012.34,Yes
TC-XQ-10007465,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,82.24,671.45,Yes
100007466-DJB,Female,1,41.0,Yes,Fiber optic,Month-to-month,yes,Mailed check,94.04,3919.19,Yes
TC-KE-10007467,Male,0,38.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.55,2808.28,Yes
CUST-100007468,Female,0,21.0,Yes,DSL,Month-to-month,Yes,Credit card,56.15,1118.35,Yes
TC-CW-10007469,Male,0,50.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.29,4343.26,Yes
TC-YY-10007470,Male,0,4.0,No,Fiber optic,Month-to-month,Yes,Bank transfer,63.57,267.76,Yes
ACCT1000007471,Female,0,17.0,No,Fiber optic,Month-to-month,No,Bank transfer,69.3,1164.72,Yes
