gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Male,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,59.56,267.35,Yes,0.7533610420901173,75.3,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,29,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.28,2513.31,Yes,0.7531799524372468,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,3,Yes,Fiber optic,One year,Yes,Credit card,90.29,254.96,No,0.7526400853195999,75.3,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,9,Yes,Fiber optic,One year,Yes,Electronic check,92.69,827.78,No,0.7531360262404883,75.3,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.21,2573.0,No,0.7528471115258094,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,DSL,Month-to-month,Yes,Electronic check,74.18,729.47,Yes,0.7531187350348305,75.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,DSL,Month-to-month,Yes,Electronic check,61.2,359.75,No,0.7519411909548082,75.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,6,Yes,DSL,Month-to-month,Yes,Mailed check,80.9,474.09,Yes,0.7515608297777655,75.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,9,No,Fiber optic,Month-to-month,No,Electronic check,50.02,396.89,Yes,0.7516918566355937,75.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,29,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.07,2722.65,Yes,0.751576577608056,75.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,4,No,DSL,Month-to-month,Yes,Electronic check,44.08,151.26,No,0.7524999350690686,75.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,14,Yes,Fiber optic,Month-to-month,No,Bank transfer,84.3,1136.13,No,0.7521920976837778,75.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,73.57,758.33,No,0.7516092731930416,75.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,No,Credit card,67.39,285.18,Yes,0.7518770873525613,75.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,7,Yes,Fiber optic,One year,Yes,Bank transfer,96.69,671.69,Yes,0.751742822856676,75.2,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,12,Yes,Fiber optic,Month-to-month,No,Credit card,81.57,917.11,Yes,0.7515356543614796,75.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,28,Yes,Fiber optic,Month-to-month,No,Electronic check,83.59,2284.38,Yes,0.7506574205492335,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,97.86,3235.16,Yes,0.7508665831184055,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,58.8,238.1,No,0.7508463778491153,75.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,61.0,240.4,Yes,0.7505974868252681,75.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,72.06,1096.0,Yes,0.7507904630309956,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,14,No,Fiber optic,Month-to-month,Yes,Electronic check,46.25,595.83,Yes,0.7509228288146708,75.1,High Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,32,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.93,3119.26,No,0.7513302497973677,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.52,3155.59,Yes,0.7506038685064165,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,6,Yes,DSL,Month-to-month,Yes,Bank transfer,73.76,405.1,Yes,0.7507952553303809,75.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,39,Yes,Fiber optic,Month-to-month,No,Electronic check,87.94,3357.78,No,0.7505590703680641,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,65.34,394.44,Yes,0.7512629821919417,75.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,18,Yes,Fiber optic,Month-to-month,No,Credit card,77.78,1414.36,No,0.751218105232207,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,7,Yes,DSL,Month-to-month,Yes,Electronic check,64.7,435.32,Yes,0.7498182247785379,75.0,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.3,2549.4,No,0.749885818509327,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.52,3263.13,Yes,0.7496893479689508,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,49,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.84,4616.41,No,0.7499418061622688,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,31,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.46,2970.78,No,0.7500007812095338,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,6,Yes,Fiber optic,One year,No,Electronic check,76.47,486.49,Yes,0.7499547430365997,75.0,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,27,Yes,Fiber optic,Month-to-month,No,Electronic check,83.66,2170.95,No,0.7502080930169837,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,16,No,Fiber optic,Month-to-month,Yes,Bank transfer,77.21,1259.48,Yes,0.7504972816884646,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,23,Yes,Fiber optic,Month-to-month,Yes,Credit card,94.58,2191.03,Yes,0.7501401559481825,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,6,Yes,No,Month-to-month,Yes,Electronic check,46.89,288.03,No,0.74954002627335,75.0,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,88.57,1988.15,Yes,0.7499487287437453,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,24,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.67,1933.57,No,0.749986035978714,75.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.13,1052.73,No,0.7489867411392157,74.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,82.95,3037.68,No,0.7486629463669062,74.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,34,Yes,Fiber optic,Month-to-month,Yes,Mailed check,99.33,3532.06,Yes,0.7488701924237018,74.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,12,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.07,911.23,No,0.7494844127482425,74.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,2,Yes,DSL,Month-to-month,No,Electronic check,67.55,150.78,No,0.7475205267195763,74.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,60.1,261.76,Yes,0.7475955294765152,74.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,9,Yes,DSL,Month-to-month,No,Mailed check,79.24,706.64,No,0.7479197538792343,74.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,66.09,523.34,Yes,0.7475484141902198,74.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.68,3709.31,Yes,0.7471018127469209,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,24,Yes,Fiber optic,Month-to-month,Yes,Credit card,93.48,2312.6,No,0.7471519466025918,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,31,Yes,Fiber optic,Month-to-month,No,Electronic check,88.68,2761.38,Yes,0.7469211073030593,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,31,Yes,Fiber optic,Month-to-month,No,Electronic check,88.66,2799.85,No,0.7468540076507457,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,4,Yes,Fiber optic,One year,Yes,Electronic check,80.64,315.55,Yes,0.7474799384262751,74.7,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,2,Yes,DSL,Month-to-month,No,Electronic check,67.32,118.13,Yes,0.7467493800497486,74.7,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.68,1197.47,No,0.7474823284998017,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.36,2599.58,Yes,0.746509779661812,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,17,No,Fiber optic,Month-to-month,No,Mailed check,80.55,1348.03,No,0.7466960659555331,74.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,64.14,370.07,Yes,0.7472621637416367,74.7,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,65.89,485.3,No,0.746877989066667,74.7,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.27,3392.95,No,0.7455034698570875,74.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,14,Yes,DSL,Month-to-month,No,Electronic check,71.27,1023.18,Yes,0.7459954591695398,74.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,32,Yes,Fiber optic,Month-to-month,No,Electronic check,92.77,3014.1,Yes,0.746065733415073,74.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,7,Yes,DSL,Month-to-month,Yes,Mailed check,63.03,456.85,Yes,0.7463822396588383,74.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,5,Yes,DSL,Month-to-month,Yes,Mailed check,74.77,392.12,Yes,0.7455979364926024,74.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,30,Yes,Fiber optic,Month-to-month,No,Electronic check,88.57,2700.08,No,0.7458622858056432,74.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,7,No,Fiber optic,Month-to-month,Yes,Credit card,61.04,423.8,No,0.7457321077934465,74.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,1,3,Yes,Fiber optic,One year,Yes,Bank transfer,84.28,268.99,Yes,0.7455447246326796,74.6,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,21,Yes,Fiber optic,Month-to-month,No,Mailed check,83.04,1761.77,Yes,0.7455343786074483,74.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,59.56,279.83,No,0.7457829066920983,74.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.07,2064.94,Yes,0.7449236026496415,74.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,24,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.3,1912.86,Yes,0.7453994903057569,74.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.29,3959.89,Yes,0.7448656988318387,74.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,63.5,381.75,No,0.7451110593137081,74.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,74.42,1239.71,Yes,0.744834922211505,74.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,Fiber optic,Month-to-month,No,Credit card,77.75,758.93,Yes,0.7449991943051513,74.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,DSL,Month-to-month,Yes,Electronic check,61.29,271.46,No,0.7446380680072525,74.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,61.15,371.77,No,0.7448579937520936,74.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,72.11,2041.88,No,0.7441651395238431,74.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,35,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,93.13,3242.76,Yes,0.7443020686999784,74.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,12,Yes,DSL,Month-to-month,Yes,Electronic check,73.23,960.02,Yes,0.7437146053879641,74.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,67.2,532.88,Yes,0.7436268796484369,74.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,16,No,Fiber optic,Month-to-month,Yes,Mailed check,66.01,1037.45,No,0.7438040740572136,74.4,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,7,Yes,DSL,Month-to-month,Yes,Electronic check,65.28,455.38,No,0.7441332195614855,74.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.42,2565.1,No,0.7442698301479292,74.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,29,Yes,Fiber optic,Month-to-month,No,Bank transfer,94.46,2742.52,No,0.7438345885138451,74.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
